105600 2  
104 4265.9 3444.8 1
105 4250.5 3453.2 1
106 4267.2 3459.3 1
107 4275.9 3432.6 1
108 4276.3 3464.8 1
109 4269.7 3449 1
110 4257.8 3448.7 1
111 4273.1 3451 1
112 4265.7 3286.3 1
113 4315.2 3469 1
114 4265.4 3503.2 1
115 4177.8 3394.9 1
116 4211.9 3508.6 1
117 4050.5 3452.9 1
118 4143.3 3604.5 1
119 4143.2 3386.4 1
120 4280.3 3446.6 1
121 4269.9 3473.5 1
122 4263.6 3458.6 1
123 4283.4 3456.8 1
124 4244.6 3467 1
125 4291.3 3455.5 1
126 4267.7 3463.3 1
127 4258 3453.3 1
128 4264.4 3432 1
129 4256.4 3453.8 1
130 4269.9 3450.7 1
131 4282.1 3452.6 1
132 4253.3 3445.2 1
133 4257.3 3439.9 1
134 4275.1 3432.7 1
135 4277 3449 1
136 4368.7 3357 1
137 4145.1 3393.5 1
138 4322.7 3293.7 1
139 4170.8 3452.1 1
140 4316.1 3494.3 1
141 4193.4 3381.5 1
142 4124.6 3623 1
143 4316.4 3487.2 1
144 4268.9 3421.3 1
145 4278.4 3459.6 1
146 4249.3 3479.8 1
147 4264.9 3463.4 1
148 4269.1 3461.8 1
149 4262.5 3438.3 1
150 4271.1 3463.8 1
151 4287.4 3454.2 1
152 4261.3 3473.7 1
153 4274.5 3476.4 1
154 4273.5 3443.8 1
155 4283.8 3420.5 1
156 4287.5 3451.2 1
157 4267.9 3464.5 1
158 4292.5 3447.7 1
159 4268.1 3425.4 1
160 4271.2 3410.6 1
161 4130.9 3527 1
162 4235.3 3412.4 1
163 4253.6 3426.6 1
164 4307.7 3574.1 1
165 4135.9 3388.6 1
166 4238.6 3547.2 1
167 4377.4 3331.8 1
168 4282 3446.7 1
169 4274.5 3428.6 1
170 4309.6 3432.4 1
171 4294.4 3457.9 1
172 4294.9 3424 1
173 4289 3417.3 1
174 4255.8 3458.6 1
175 4288.2 3433.1 1
176 4289.2 3438.6 1
177 4264.2 3445.6 1
178 4260.9 3434.4 1
179 4270.1 3434 1
180 4274.9 3438.3 1
181 4266.6 3449.8 1
182 4267.7 3455.4 1
183 4282.1 3419.4 1
184 4171.6 3433 1
185 4296.3 3540.1 1
186 4193.1 3545 1
187 4255.4 3381.5 1
188 4342 3178.1 1
189 4231.6 3519.1 1
190 4406.8 3485.1 1
191 4295.3 3382 1
192 4296.9 3425 1
193 4244.3 3444.1 1
194 4280.5 3448.4 1
195 4281.4 3418.2 1
196 4273.4 3458.7 1
197 4267.8 3441.3 1
198 4266.8 3431.9 1
199 4279.5 3432.5 1
200 4272.7 3429.3 1
201 4267.4 3467.7 1
202 4277.8 3458.7 1
203 4297.8 3422.1 1
204 4287.1 3432.9 1
205 4288.4 3446 1
206 4279.2 3459.4 1
207 4297.8 3453.2 1
208 4309.5 3663.3 1
209 4253.1 3471.4 1
210 4207.6 3521.1 1
211 4324.9 3721.4 1
212 4205.9 3345.7 1
213 4289.1 3566.6 1
214 4265.7 3440.9 1
215 3872.1 3332.9 1
216 4256.3 3433.7 1
217 4298.6 3435.6 1
218 4279.8 3412.4 1
219 4308.5 3446.2 1
220 4300.8 3426.5 1
221 4298.8 3444.9 1
222 4266.5 3434 1
223 4277.4 3427.5 1
224 4254.9 3404.9 1
225 4258.6 3442.2 1
226 4257.2 3423.6 1
227 4291.9 3417.5 1
228 4304.8 3433.5 1
229 4258.7 3454.3 1
230 4260.5 3455 1
231 4288.2 3453.1 1
232 4231.3 3545.8 1
233 4424 3472.3 1
234 4479.4 3545.2 1
235 4503.3 3354.7 1
236 4322.4 3514 1
237 4355.4 3328 1
238 4400 3372.7 1
239 4324.8 3224.7 1
240 4299.6 3423.1 1
241 4298.1 3439 1
242 4273.4 3462.7 1
243 4265.4 3444.8 1
244 4277.6 3426.5 1
245 4293 3459.3 1
246 4288.8 3426 1
247 4297.8 3425 1
248 4262.8 3453.1 1
249 4284.5 3462.9 1
250 4273.2 3433 1
251 4298.1 3429.7 1
252 4290.9 3425.7 1
253 4286.7 3458.9 1
254 4298.6 3429.3 1
255 4292.3 3448.2 1
256 4247.9 3657.3 1
257 4226.2 3421.1 1
258 4248.4 3353.8 1
259 4195.9 3476.1 1
260 4170.7 3181.4 1
261 4245.5 3348.1 1
262 4537.7 3381.6 1
263 4072.4 3179.9 1
264 4283.6 3430.8 1
265 4281.6 3420.2 1
266 4259.2 3423.3 1
267 4291.3 3427 1
268 4279.6 3429.1 1
269 4264 3435 1
270 4289.4 3426.4 1
271 4276.3 3442.6 1
272 4304.2 3461.1 1
273 4288.1 3446.1 1
274 4257.1 3421.8 1
275 4271.4 3413.1 1
276 4282.3 3416.3 1
277 4285.9 3413 1
278 4268.6 3416.7 1
279 4296.6 3392.6 1
280 4252.2 3476.3 1
281 4489.5 3385.5 1
282 4193.2 3437.9 1
283 4247.1 3497.6 1
284 4240.6 3318.3 1
285 4341.5 3323.6 1
286 4158.4 3587.9 1
287 4253.4 3393.1 1
288 4298.7 3423.5 1
289 4262.5 3417.5 1
290 4282 3395.8 1
291 4288.1 3424 1
292 4299.4 3422.6 1
293 4302.4 3429.4 1
294 4321.3 3395.2 1
295 4285.1 3447.8 1
296 4288 3431.9 1
297 4266.9 3414.7 1
298 4315.3 3408.1 1
299 4259.2 3428.5 1
300 4291 3422.9 1
301 4275.8 3450.5 1
302 4245.6 3426 1
303 4265.2 3429.8 1
304 4164.1 3399.6 1
305 4329.2 3426.5 1
306 4154.2 3378.3 1
307 4330.7 3224.1 1
308 4121.5 3412.5 1
309 4371.5 3566 1
310 4302.3 3431.5 1
311 4344.2 3495.7 1
312 4294.9 3410.2 1
313 4298.9 3392.2 1
314 4287.3 3424.5 1
315 4288.8 3397.4 1
316 4298.9 3417.8 1
317 4305.6 3430.7 1
318 4280.6 3437.2 1
319 4331 3433.4 1
320 4276.9 3420.4 1
321 4290.7 3393.5 1
322 4278.9 3407.5 1
323 4264.9 3413.2 1
324 4275.7 3403.8 1
325 4286.2 3412.5 1
326 4278.5 3440.7 1
327 4265.8 3419.8 1
328 3986 3481.3 1
329 4067.6 3283 1
330 4118.6 3658 1
331 4241.7 3640.8 1
332 4126.2 3496.3 1
333 4127.4 3270.5 1
334 4134.5 3616.3 1
335 4375.7 3482.9 1
336 4274.1 3407.1 1
337 4301.8 3397.2 1
338 4270.6 3429.9 1
339 4275.8 3415.1 1
340 4308.4 3426.7 1
341 4293.3 3397.2 1
342 4290.7 3389.8 1
343 4278.2 3419.5 1
344 4247.5 3417.9 1
345 4307.2 3406.4 1
346 4282 3431.9 1
347 4319.2 3381.6 1
348 4285.6 3438.1 1
349 4306.9 3421.2 1
350 4289.3 3408.1 1
351 4316.1 3439.9 1
352 4079.4 3406.4 1
353 4410 3335 1
354 4594 3289.9 1
355 4285.1 3532.2 1
356 4292.5 3432.3 1
357 4246.7 3187.3 1
358 4319.8 3522.6 1
359 4201.7 3444.8 1
360 4295.4 3396.7 1
361 4272.4 3419.1 1
362 4311.2 3443.7 1
363 4309.7 3438.7 1
364 4268.3 3397.7 1
365 4287.9 3395.3 1
366 4300.7 3429.1 1
367 4309.5 3457.1 1
368 4300 3424.8 1
369 4316.9 3402.7 1
370 4310.9 3426.8 1
371 4306.5 3414.6 1
372 4289.4 3409.6 1
373 4305.8 3438.2 1
374 4296 3411.2 1
375 4276.3 3408.2 1
376 4474.2 3517.8 1
377 4437.4 3241.1 1
378 4141.2 3456.4 1
379 4443 3393.2 1
380 4288.6 3168.5 1
381 4258.1 3337.8 1
382 4193.8 3440.7 1
383 4285.2 3283.6 1
384 4279.1 3445.9 1
385 4286.8 3407.5 1
386 4319.4 3418.2 1
387 4304.9 3402.7 1
388 4297.9 3365.9 1
389 4278.1 3396.7 1
390 4264.1 3410.8 1
391 4296.2 3425.1 1
392 4306.3 3431.3 1
393 4287.4 3378.6 1
394 4306.6 3388.4 1
395 4307.3 3429.2 1
396 4302.6 3407.9 1
397 4326 3417.1 1
398 4310.5 3435.1 1
399 4308.3 3396 1
400 4148 3566.7 1
401 4049.7 3192.1 1
402 4326.3 3266.4 1
403 4392 3491.5 1
404 4504.6 3443.6 1
405 4354.5 3292 1
406 4240.7 3563 1
407 4312.5 3389.6 1
408 4291.5 3430.8 1
409 4303.4 3406.4 1
410 4287.6 3411 1
411 4338.5 3381.4 1
412 4308.6 3412.5 1
413 4314.5 3413.7 1
414 4313.9 3437.7 1
415 4288.4 3399.4 1
416 4322.1 3395.4 1
417 4303.6 3429.9 1
418 4272.8 3409.5 1
419 4286.6 3453.7 1
420 4293 3409.6 1
421 4316.3 3418.3 1
422 4322 3402.6 1
423 4342.5 3383 1
424 4410.6 3513.4 1
425 4257.9 3325 1
426 4171.8 3236.7 1
427 4307.7 3336.8 1
428 4130.9 3348.5 1
429 4187.1 3463.5 1
430 4616.5 3096.1 1
431 4323.8 3381.5 1
432 4284.4 3392.1 1
433 4290.7 3399.7 1
434 4299 3369.6 1
435 4314.1 3420.3 1
436 4325.1 3406.9 1
437 4311.9 3413.2 1
438 4274.8 3354.4 1
439 4300.2 3409 1
440 4318.9 3389.2 1
441 4327 3418 1
442 4317.3 3405.7 1
443 4324 3354.8 1
444 4281.6 3416.9 1
445 4327.8 3388.4 1
446 4324.1 3377.9 1
447 4294.2 3397.5 1
448 4811.4 3537.1 1
449 4201.1 3299.5 1
450 4109.8 3560.5 1
451 4121.9 3367.8 1
452 4375.5 3631.8 1
453 4354.4 3069.9 1
454 4250.2 3384.2 1
455 4236 3427.9 1
456 4295.9 3411.4 1
457 4304.8 3406.8 1
458 4346.2 3428.1 1
459 4327.9 3390 1
460 4341.2 3378.4 1
461 4301.7 3414.2 1
462 4295.8 3392.6 1
463 4316 3389.3 1
464 4302 3418.2 1
465 4333.3 3417.3 1
466 4288.1 3349.8 1
467 4314.5 3356.9 1
468 4315.6 3382.4 1
469 4354.9 3393.3 1
470 4330.7 3406.3 1
471 4309 3369.9 1
472 4347.9 3509.9 1
473 4294.4 3246.4 1
474 4318.4 3525.1 1
475 4091.7 3321.7 1
476 4520.5 3487.5 1
477 4233.9 3442.8 1
478 4327.6 3437.6 1
479 4149.4 3443.3 1
480 4314.4 3404.5 1
481 4275.8 3411.7 1
482 4317.3 3373.8 1
483 4307.6 3390.4 1
484 4338.6 3384.7 1
485 4322.9 3373.2 1
486 4310.2 3423 1
487 4256.4 3404.1 1
488 4287.7 3417.9 1
489 4321.3 3380.9 1
490 4374.9 3389.2 1
491 4343.1 3401.3 1
492 4300.6 3353.6 1
493 4371.1 3354.5 1
494 4307.1 3359.9 1
495 4323.4 3354.6 1
496 4045.6 3305.7 1
497 4226 3377.3 1
498 4318.5 3646 1
499 4241.4 3841.1 1
500 4585.6 3209 1
501 4392.2 3389 1
502 4103.3 3265.3 1
503 4127.6 2938.3 1
504 4309.9 3372.1 1
505 4304.8 3366 1
506 4347.6 3373.6 1
507 4348.1 3384.6 1
508 4326.1 3379.3 1
509 4316.4 3403.2 1
510 4346.8 3359.1 1
511 4335.3 3366.8 1
512 4338.1 3378 1
513 4304.7 3384.3 1
514 4327.2 3436.9 1
515 4276.6 3404.5 1
516 4337.6 3365 1
517 4299.4 3372.4 1
518 4311.2 3403.2 1
519 4289.5 3412.2 1
520 4400.2 3704.2 1
521 4440.2 3463.7 1
522 4525.6 3117 1
523 4537.1 3496.7 1
524 4198.6 3526.6 1
525 4530.3 3295.9 1
526 4283.9 3446.8 1
527 4217.6 3579.6 1
528 4350.4 3405.4 1
529 4305.9 3414.1 1
530 4320.8 3406.8 1
531 4297.4 3372.9 1
532 4360.4 3410.9 1
533 4319.2 3389.5 1
534 4320.1 3366.4 1
535 4308.1 3385.1 1
536 4353.2 3406.5 1
537 4364.8 3392.3 1
538 4344.1 3371.1 1
539 4340.4 3368.1 1
540 4312.8 3352.3 1
541 4311.7 3368.5 1
542 4352.8 3383.4 1
543 4305.4 3381.3 1
544 3893 3439.1 1
545 4250.9 3629.5 1
546 4216.9 3060.7 1
547 4770.2 3344.3 1
548 4378.3 3316.7 1
549 4090.9 3400.9 1
550 4276.6 3466.7 1
551 4487.3 3245.5 1
552 4328.3 3400.6 1
553 4325.2 3369.4 1
554 4316.1 3399.3 1
555 4331.9 3394.6 1
556 4366.9 3385.4 1
557 4308 3393 1
558 4316 3372.4 1
559 4310.5 3371.7 1
560 4360.7 3341 1
561 4312.8 3374.5 1
562 4319.6 3384.6 1
563 4365.2 3412.1 1
564 4281.5 3356.5 1
565 4330.9 3377.5 1
566 4301.4 3419.5 1
567 4332.7 3402 1
568 4091 3503 1
569 4369.5 3317.6 1
570 4425.7 3262.3 1
571 4096.8 3706.4 1
572 4444.8 3074.5 1
573 4221.2 3715.8 1
574 4532.1 3285.5 1
575 4564.9 3230.5 1
576 4366.9 3338.1 1
577 4341.2 3391.2 1
578 4358.2 3339.5 1
579 4326.3 3387.6 1
580 4332.5 3390 1
581 4354.1 3385.5 1
582 4335.1 3369.3 1
583 4293.4 3403.1 1
584 4322.5 3404.8 1
585 4360.4 3350.6 1
586 4359.2 3369 1
587 4309.6 3345.7 1
588 4370.6 3367.8 1
589 4333.8 3366.4 1
590 4340.2 3393.3 1
591 4310.3 3376.9 1
592 4633 2989.5 1
593 4245.2 3546.5 1
594 4701.4 3371.6 1
595 4252.2 3049.4 1
596 4309.9 3360.2 1
597 4035.9 3441.5 1
598 4502.4 3239.8 1
599 4427.7 3427.3 1
600 4343.8 3323.7 1
601 4333.3 3394.8 1
602 4361 3435.2 1
603 4339.5 3362 1
604 4326.8 3436.9 1
605 4321 3369.8 1
606 4339.9 3395.8 1
607 4356 3384.4 1
608 4348.9 3375.6 1
609 4324 3355.9 1
610 4358.6 3382.9 1
611 4341.8 3397.6 1
612 4361.9 3408.7 1
613 4339.6 3370 1
614 4337 3363 1
615 4384.1 3386.1 1
616 4276.5 3756 1
617 4373.9 3336.7 1
618 4622.1 3530.4 1
619 3953.3 3189.1 1
620 4691.8 3745.3 1
621 4136.5 3271.6 1
622 4649.9 3006.7 1
623 4255.2 3471.4 1
624 4352.1 3372.5 1
625 4310.5 3394.8 1
626 4349.1 3403.9 1
627 4351.3 3375.8 1
628 4335.6 3371.6 1
629 4360 3314.3 1
630 4326.2 3388.7 1
631 4339.3 3360.8 1
632 4386.1 3387 1
633 4364.9 3366.7 1
634 4350.1 3383.6 1
635 4383.8 3380.8 1
636 4370.9 3396.5 1
637 4351.9 3400.6 1
638 4395.9 3367.7 1
639 4327.3 3384 1
640 4277.5 3034.6 1
641 4588.1 3543.4 1
642 4352.9 3099.6 1
643 4484.7 3836.9 1
644 3953.8 3315.8 1
645 4489.7 3526.8 1
646 4415.1 3704.9 1
647 4493.6 3264.7 1
648 4320.9 3372.8 1
649 4360 3389.9 1
650 4379.4 3397.9 1
651 4373.7 3338.7 1
652 4361.7 3364.2 1
653 4333.6 3359.4 1
654 4332 3439.1 1
655 4313.4 3363.5 1
656 4302.8 3353.1 1
657 4326.5 3374.2 1
658 4395.4 3385.9 1
659 4379.6 3394.9 1
660 4376 3374.4 1
661 4344.1 3352.1 1
662 4353.5 3380.2 1
663 4305.9 3427.7 1
664 4031.2 3504.3 1
665 4343.8 3169.9 1
666 4265.3 3169.7 1
667 4585.1 3049.6 1
668 4212.1 3334.4 1
669 4267.5 3634.4 1
670 4118.5 3376.8 1
671 4668.3 3330.3 1
672 4353 3385.1 1
673 4327.8 3342.2 1
674 4335.5 3413.2 1
675 4342.9 3379.5 1
676 4349.9 3392.5 1
677 4381.7 3387 1
678 4371.6 3380.1 1
679 4350.6 3391 1
680 4347.8 3420.5 1
681 4358.7 3399.1 1
682 4354.9 3394.1 1
683 4317.7 3362.2 1
684 4310.5 3346.1 1
685 4349 3407.7 1
686 4322 3406.6 1
687 4376.9 3350.7 1
688 4276.9 3192.8 1
689 4090.5 3284.7 1
690 4311.6 3463 1
691 4233.5 3347.5 1
692 4157.6 3416.1 1
693 4624.6 3467.2 1
694 4289.9 3415.1 1
695 4384.7 3743.6 1
696 4400.6 3327.5 1
697 4375.8 3391.7 1
698 4364.7 3352.5 1
699 4364 3339.4 1
700 4346.2 3383 1
701 4382.4 3383.7 1
702 4361.4 3374 1
703 4353.9 3400.3 1
704 4369.6 3350.3 1
705 4283.7 3368.7 1
706 4383.1 3353 1
707 4334.7 3393.4 1
708 4364.6 3372.8 1
709 4339.8 3391.4 1
710 4350.2 3388.2 1
711 4357.9 3381.4 1
712 4467.3 3378.3 1
713 4116.7 3015.1 1
714 4312.5 3350.8 1
715 4400.3 3614.6 1
716 4630.2 3469.7 1
717 4409.7 3483.5 1
718 4198.4 3419.6 1
719 4367.2 2969.1 1
720 4399.9 3335.7 1
721 4335.8 3329.2 1
722 4383.5 3410.2 1
723 4303.9 3377.4 1
724 4357.3 3353.8 1
725 4374.4 3382.7 1
726 4333.7 3319.9 1
727 4390.1 3390.1 1
728 4390.6 3368.4 1
729 4355.9 3341.2 1
730 4386.1 3367.7 1
731 4368 3373.6 1
732 4395.6 3381.8 1
733 4305.7 3404.3 1
734 4365.8 3346.2 1
735 4349.1 3383.7 1
736 4729.1 3327.1 1
737 4273.8 3549.7 1
738 4525.2 3190.3 1
739 4375 3270.4 1
740 4237.4 3309.3 1
741 4753.5 3339.5 1
742 4326 3431.4 1
743 4738.6 3128.3 1
744 4359.3 3384.1 1
745 4346.9 3357.4 1
746 4358.4 3357.1 1
747 4381.4 3370.4 1
748 4317.4 3396.7 1
749 4361.5 3383.1 1
750 4410.5 3391.5 1
751 4329.4 3354.7 1
752 4377.5 3381.2 1
753 4370 3315.1 1
754 4368.4 3383.6 1
755 4370.1 3310.8 1
756 4407.5 3336.1 1
757 4374.1 3373.1 1
758 4418.3 3390 1
759 4382.1 3358 1
760 4517.6 3235.5 1
761 4313.8 3486.6 1
762 4580.3 3442.3 1
763 4121.2 3519.3 1
764 4637 3169.4 1
765 4356.1 3371.3 1
766 4440.4 3468.3 1
767 4414.6 3025.6 1
768 4373.8 3372.4 1
769 4395.7 3408.2 1
770 4358.2 3393.5 1
771 4395 3353.4 1
772 4314.4 3345.2 1
773 4317.2 3389.1 1
774 4333.6 3354.6 1
775 4394.9 3387 1
776 4375 3378.6 1
777 4407.4 3400.9 1
778 4348.4 3367.2 1
779 4381.4 3358.2 1
780 4404.6 3368.5 1
781 4353 3399.3 1
782 4345.9 3365.1 1
783 4381.2 3378.3 1
784 4157.9 3661 1
785 4464.9 3457.2 1
786 4263.2 3801.1 1
787 4183 3125.1 1
788 4343.5 3185.1 1
789 4179.5 3298 1
790 4520.3 3011.4 1
791 4087.3 3518.9 1
792 4391.8 3339.5 1
793 4362.6 3349.2 1
794 4398.5 3363.1 1
795 4353.4 3335.8 1
796 4331.7 3393.1 1
797 4420.3 3319.7 1
798 4404.8 3395.9 1
799 4333.9 3320.9 1
800 4388.2 3382.8 1
801 4378.6 3359.6 1
802 4407 3343.1 1
803 4370.8 3360.2 1
804 4338.8 3355.7 1
805 4328.8 3353.5 1
806 4406.4 3373.3 1
807 4383.2 3386.6 1
808 4719.8 3447.2 1
809 4577.5 3578.4 1
810 3833.4 3611.8 1
811 4346.1 3518.4 1
812 4208.6 3333.3 1
813 4176.2 3496.5 1
814 4486.6 3747 1
815 4019.9 3421.8 1
816 4385.1 3391.7 1
817 4387.5 3353.6 1
818 4399.6 3360.2 1
819 4413.9 3405.3 1
820 4372.9 3341.6 1
821 4428.1 3375 1
822 4354.5 3386.4 1
823 4366.3 3363.6 1
824 4373.1 3407.6 1
825 4389.7 3377 1
826 4369.5 3355.3 1
827 4352.8 3355.5 1
828 4385.2 3408.3 1
829 4375.7 3382.5 1
830 4392 3335.7 1
831 4379.3 3337.5 1
832 4277 3260.8 1
833 4800.4 3496.8 1
834 4200.8 3072.2 1
835 3921.1 3549.6 1
836 4313.3 3680.1 1
837 4553.5 3254.4 1
838 4511.2 3659 1
839 4575.5 3391.8 1
840 4415.8 3387.3 1
841 4421 3382.6 1
842 4356.9 3373.2 1
843 4380.9 3394.9 1
844 4368.4 3421.8 1
845 4375.5 3326.6 1
846 4410.9 3375.8 1
847 4384.4 3372.4 1
848 4412 3335.2 1
849 4427.1 3415.8 1
850 4371.8 3355.1 1
851 4414.2 3403.7 1
852 4374.9 3341.3 1
853 4356 3411.9 1
854 4361.3 3319.4 1
855 4382.2 3373.4 1
856 4238.5 2916.5 1
857 4777.7 3359 1
858 4613.9 3558 1
859 4384.1 3451.5 1
860 4205.7 3064.7 1
861 4421.5 3587.9 1
862 4379 3449 1
863 4551.7 3443.7 1
864 4394.1 3372.7 1
865 4416.2 3401.9 1
866 4409.5 3330.4 1
867 4397.8 3372.7 1
868 4401.4 3340.4 1
869 4407.8 3395.6 1
870 4412.5 3400.9 1
871 4418.7 3364.7 1
872 4436.3 3381.8 1
873 4413.6 3383.3 1
874 4359.3 3349.2 1
875 4406.8 3380.6 1
876 4431.5 3340.3 1
877 4407 3331.5 1
878 4416.4 3395.6 1
879 4393.9 3401.2 1
880 4689 3497.3 1
881 4571.3 3867.8 1
882 4297.5 3166.9 1
883 4137.4 3808.4 1
884 4436.9 3260.4 1
885 4410.1 3187.2 1
886 4494.9 3266.6 1
887 4468 3222.4 1
888 4391.2 3369.1 1
889 4406.5 3340.1 1
890 4470.1 3355.1 1
891 4462.4 3317.6 1
892 4448.6 3371.7 1
893 4385.6 3363.4 1
894 4408.6 3354.8 1
895 4306.4 3339.8 1
896 4411.5 3360 1
897 4385 3354.3 1
898 4380.6 3408.7 1
899 4433.7 3351.3 1
900 4442.1 3361.8 1
901 4398.8 3364.1 1
902 4380.2 3398.7 1
903 4375.2 3415.6 1
904 4122.2 3899.1 1
905 4448.2 3534.4 1
906 4199.9 3262.7 1
907 4384.1 3252.4 1
908 4361.3 3480.9 1
909 4397.3 3140.4 1
910 4392.9 3204.3 1
911 4665.8 3259.7 1
912 4403.5 3362.8 1
913 4387.4 3409.3 1
914 4447.5 3384.9 1
915 4382.7 3385.3 1
916 4429.9 3345.4 1
917 4420.1 3321.1 1
918 4361.6 3361 1
919 4423.1 3382.1 1
920 4350.1 3332 1
921 4317.7 3337.3 1
922 4388.1 3328.5 1
923 4368.9 3396.2 1
924 4406 3380 1
925 4470 3335.8 1
926 4433 3378.7 1
927 4428.2 3423.3 1
928 4212.3 3451.8 1
929 4493.7 3514.7 1
930 3869.1 3452.5 1
931 4163 3332.5 1
932 4074.1 3364.2 1
933 4370.7 3209.7 1
934 4212.2 3116.6 1
935 4352.8 3219.7 1
936 4396.7 3361.7 1
937 4379.9 3360.9 1
938 4409.3 3380.1 1
939 4400.3 3414.1 1
940 4409.4 3398.1 1
941 4373.3 3355.3 1
942 4395.3 3370.8 1
943 4442.2 3413.5 1
944 4421 3413.3 1
945 4420.3 3372.9 1
946 4394.5 3410.7 1
947 4401.4 3376.1 1
948 4371.8 3331.6 1
949 4356.4 3379.4 1
950 4385.2 3376.7 1
951 4455.3 3408.2 1
952 4616 3475.7 1
953 4654.3 3099.4 1
954 4652.1 3251.1 1
955 4427.5 3392.5 1
956 4447.9 2904.6 1
957 4310.7 3115 1
958 4503.6 3387.8 1
959 4134.4 3193.1 1
960 4433 3366.2 1
961 4407.1 3442.8 1
962 4399.2 3399.5 1
963 4417.8 3372 1
964 4418.1 3414.2 1
965 4408.4 3443.8 1
966 4401.1 3323 1
967 4419.6 3378.6 1
968 4436.6 3404.7 1
969 4341.3 3356.4 1
970 4443.4 3356.1 1
971 4388.8 3395.1 1
972 4454.8 3389.3 1
973 4421.4 3349.8 1
974 4444.2 3383.9 1
975 4441.9 3422.6 1
976 4129.3 3205.2 1
977 4621.7 3270.6 1
978 4146.6 3114.3 1
979 4553.1 3163.6 1
980 4623.3 3686.8 1
981 4485.1 3355 1
982 4576.5 3638.4 1
983 4302 3727.4 1
984 4368.3 3362.1 1
985 4425.7 3331.9 1
986 4489.8 3404.4 1
987 4452 3361 1
988 4457.6 3378.2 1
989 4446.8 3332.2 1
990 4374.5 3396.1 1
991 4454.4 3373.7 1
992 4404.9 3341.5 1
993 4388.5 3414.3 1
994 4411.7 3381.3 1
995 4446.8 3364.3 1
996 4455.5 3361 1
997 4359.5 3421 1
998 4430.7 3370.6 1
999 4420.5 3367.7 1
1000 4578.3 3152.1 1
1001 4219.4 3393.2 1
1002 4696.3 3487.8 1
1003 4081.8 3309.8 1
1004 4398.3 3042.8 1
1005 3990.1 3327.5 1
1006 4176.6 2870.7 1
1007 4258.3 3061.2 1
1008 4465 3302.9 1
1009 4396.5 3384.1 1
1010 4395 3393.3 1
1011 4343.6 3397.8 1
1012 4413.7 3396.5 1
1013 4365.9 3372 1
1014 4464.5 3339 1
1015 4371.2 3420.6 1
1016 4416.1 3373.7 1
1017 4397.1 3340.4 1
1018 4384.9 3426.3 1
1019 4362.4 3394 1
1020 4431.9 3378 1
1021 4358.5 3367.5 1
1022 4446.1 3389.9 1
1023 4427.1 3394.9 1
1024 4625 3734.6 1
